 train(Worker,20,EnemyDir) for(u) (attack(All,closest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Light,strongest)))))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) ; train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsHarversting(8)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(Light)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToCoord(Ranged,6,2,u)))) ;0
 attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ; train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (build(Barrack,30,u)) if(HaveEnemiesStrongest(Worker)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveEnemiesinUnitsRange(Heavy)) (for(u) (attack(Worker,lessHealthy,u)))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(Light)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToCoord(Ranged,6,2,u)))) ;1
 for(u) (build(Barrack,30,u)) attack(Worker,weakest) ; for(u) (moveToUnit(Ranged,Enemy,weakest,u) harvest(50,u) if(HaveUnitsStrongest(All,u)) (harvest(50,u) moveToCoord(Ranged,6,6,u)) (harvest(50,u))) # train(All,20,EnemyDir) for(u) (moveToCoord(Heavy,2,5,u)) # for(u) (if(HaveEnemiesinUnitsRange(Ranged,u)) (if(HaveUnitsStrongest(All,u)) (moveToCoord(Heavy,0,5,u) attack(Worker,lessHealthy,u)) moveToUnit(Light,Enemy,random,u) moveToCoord(Heavy,0,5,u) build(Base,30,u) attack(All,lessHealthy,u) moveToCoord(Heavy,0,5,u)))) # if(HaveQtdEnemiesbyType(All,10)) (for(u) (build(Base,30,u) moveToCoord(Worker,5,5,u)) moveaway(Ranged))) ;-1
 attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ; train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveEnemiesinUnitsRange(Heavy)) (for(u) (attack(Worker,lessHealthy,u)))) ;1
 train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (build(Barrack,30,u)) if(HaveEnemiesStrongest(Worker)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveEnemiesinUnitsRange(Heavy)) (for(u) (attack(Worker,lessHealthy,u)))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(Light)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToCoord(Ranged,6,2,u)))) ; attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ;0
 train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsHarversting(8)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(Light)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToCoord(Ranged,6,2,u)))) ; train(Worker,20,EnemyDir) for(u) (attack(All,closest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Light,strongest)))))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) ;1
 train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveEnemiesinUnitsRange(Heavy)) (for(u) (attack(Worker,lessHealthy,u)))) ; attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ;0
 attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ; train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveQtdEnemiesbyType(Ranged,4)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (moveaway(Ranged,u)))))) ;1
 train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveQtdEnemiesbyType(Ranged,4)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (moveaway(Ranged,u)))))) ; attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ;0
 train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) ; attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ;0
 attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ; train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveQtdUnitsHarversting(13)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) ;1
 for(u) (moveToUnit(Ranged,Enemy,weakest,u) harvest(50,u) if(HaveUnitsStrongest(All,u)) (harvest(50,u) moveToCoord(Ranged,6,6,u)) (harvest(50,u))) # train(All,20,EnemyDir) for(u) (moveToCoord(Heavy,2,5,u)) # for(u) (if(HaveEnemiesinUnitsRange(Ranged,u)) (if(HaveUnitsStrongest(All,u)) (moveToCoord(Heavy,0,5,u) attack(Worker,lessHealthy,u)) moveToUnit(Light,Enemy,random,u) moveToCoord(Heavy,0,5,u) build(Base,30,u) attack(All,lessHealthy,u) moveToCoord(Heavy,0,5,u)))) # if(HaveQtdEnemiesbyType(All,10)) (for(u) (build(Base,30,u) moveToCoord(Worker,5,5,u)) moveaway(Ranged))) ; for(u) (moveToUnit(Ranged,Enemy,weakest,u) harvest(50,u) if(HaveUnitsStrongest(All,u)) (harvest(50,u) moveToCoord(Ranged,6,6,u)) (harvest(50,u))) # train(All,20,EnemyDir) for(u) (moveToCoord(Heavy,2,5,u)) # for(u) (if(HaveEnemiesinUnitsRange(Ranged,u)) (if(HaveUnitsStrongest(All,u)) (moveToCoord(Heavy,0,5,u) attack(Worker,lessHealthy,u)) moveToUnit(Light,Enemy,random,u) moveToCoord(Heavy,0,5,u) build(Base,30,u) attack(All,lessHealthy,u) moveToCoord(Heavy,0,5,u)))) # if(HaveQtdEnemiesbyType(All,10)) (for(u) (build(Base,30,u) moveToCoord(Worker,5,5,u)) moveaway(Ranged))) ;-1
 for(u) (moveToUnit(Ranged,Enemy,weakest,u) harvest(50,u) if(HaveUnitsStrongest(All,u)) (harvest(50,u) moveToCoord(Ranged,6,6,u)) (harvest(50,u))) # train(All,20,EnemyDir) for(u) (moveToCoord(Heavy,2,5,u)) # for(u) (if(HaveEnemiesinUnitsRange(Ranged,u)) (if(HaveUnitsStrongest(All,u)) (moveToCoord(Heavy,0,5,u) attack(Worker,lessHealthy,u)) moveToUnit(Light,Enemy,random,u) moveToCoord(Heavy,0,5,u) build(Base,30,u) attack(All,lessHealthy,u) moveToCoord(Heavy,0,5,u)))) # if(HaveQtdEnemiesbyType(All,10)) (for(u) (build(Base,30,u) moveToCoord(Worker,5,5,u)) moveaway(Ranged))) ; for(u) (moveToUnit(Ranged,Enemy,weakest,u) harvest(50,u) if(HaveUnitsStrongest(All,u)) (harvest(50,u) moveToCoord(Ranged,6,6,u)) (harvest(50,u))) # train(All,20,EnemyDir) for(u) (moveToCoord(Heavy,2,5,u)) # for(u) (if(HaveEnemiesinUnitsRange(Ranged,u)) (if(HaveUnitsStrongest(All,u)) (moveToCoord(Heavy,0,5,u) attack(Worker,lessHealthy,u)) moveToUnit(Light,Enemy,random,u) moveToCoord(Heavy,0,5,u) build(Base,30,u) attack(All,lessHealthy,u) moveToCoord(Heavy,0,5,u)))) # if(HaveQtdEnemiesbyType(All,10)) (for(u) (build(Base,30,u) moveToCoord(Worker,5,5,u)) moveaway(Ranged))) ;-1
 attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ; harvest(1) for(u) (moveToCoord(Worker,5,4,u) if(HaveEnemiesStrongest(Heavy,u)) (if(HaveEnemiesinUnitsRange(Worker,u)) (attack(Ranged,farthest,u)) if(HaveEnemiesinUnitsRange(Ranged,u)) (moveToCoord(Worker,0,5,u) harvest(50,u))))) # for(u) (moveToCoord(Worker,3,0,u)) # if(HaveQtdUnitsHarversting(4)) (moveaway(Worker) for(u) (if(HaveUnitsToDistantToEnemy(Ranged,5,u)) (build(Barrack,30,u)) (moveToUnit(Heavy,Enemy,strongest,u))))) # for(u) (attack(Heavy,closest,u) attack(Light,strongest,u)) for(u) (if(HaveEnemiesStrongest(Light,u)) (build(Barrack,30,u))) # for(u) (attack(All,random,u)) for(u) (moveToUnit(Ranged,Ally,farthest,u)) # train(Heavy,20,Right) for(u) (build(All,30,u)) # attack(Ranged,mostHealthy) for(u) (harvest(50,u)) for(u) (build(All,30,u) moveToUnit(Ranged,Ally,random,u)) moveToUnit(Light,Enemy,mostHealthy) train(Light,20,Down) if(HaveEnemiesinUnitsRange(Light)) (moveToCoord(All,6,0))) # for(u) (moveToUnit(All,Ally,closest,u)) for(u) (if(HaveEnemiesStrongest(Light,u)) (harvest(50,u) harvest(50,u)))) # for(u) (build(Base,30,u) build(All,30,u)) train(Ranged,20,Up) ;0
 harvest(1) for(u) (moveToCoord(Worker,5,4,u) if(HaveEnemiesStrongest(Heavy,u)) (if(HaveEnemiesinUnitsRange(Worker,u)) (attack(Ranged,farthest,u)) if(HaveEnemiesinUnitsRange(Ranged,u)) (moveToCoord(Worker,0,5,u) harvest(50,u))))) # for(u) (moveToCoord(Worker,3,0,u)) # if(HaveQtdUnitsHarversting(4)) (moveaway(Worker) for(u) (if(HaveUnitsToDistantToEnemy(Ranged,5,u)) (build(Barrack,30,u)) (moveToUnit(Heavy,Enemy,strongest,u))))) # for(u) (attack(Heavy,closest,u) attack(Light,strongest,u)) for(u) (if(HaveEnemiesStrongest(Light,u)) (build(Barrack,30,u))) # for(u) (attack(All,random,u)) for(u) (moveToUnit(Ranged,Ally,farthest,u)) # train(Heavy,20,Right) for(u) (build(All,30,u)) # attack(Ranged,mostHealthy) for(u) (harvest(50,u)) for(u) (build(All,30,u) moveToUnit(Ranged,Ally,random,u)) moveToUnit(Light,Enemy,mostHealthy) train(Light,20,Down) if(HaveEnemiesinUnitsRange(Light)) (moveToCoord(All,6,0))) # for(u) (moveToUnit(All,Ally,closest,u)) for(u) (if(HaveEnemiesStrongest(Light,u)) (harvest(50,u) harvest(50,u)))) # for(u) (build(Base,30,u) build(All,30,u)) train(Ranged,20,Up) ; attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ;1
 train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # moveaway(Light,u) for(u) (attack(Worker,lessHealthy,u)) if(HaveQtdUnitsHarversting(11)) (for(u) (attack(Heavy,mostHealthy,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsHarversting(1)) (moveaway(All)))))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveQtdUnitsbyType(Worker,5)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (train(Heavy,20,Left)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) ; train(Worker,20,EnemyDir) for(u) (attack(Light,farthest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) ;-1
 attack(All,mostHealthy) build(All,2) moveaway(Light) # moveaway(All) for(u) (if(HaveEnemiesStrongest(Light,u)) (if(HaveEnemiesStrongest(Light,u)) (attack(All,mostHealthy,u) harvest(50,u)) moveToUnit(All,Enemy,closest,u) harvest(50,u) if(HaveUnitsStrongest(Worker,u)) (attack(Light,random,u)))))) # for(u) (attack(Light,closest,u) if(HaveEnemiesStrongest(Ranged,u)) (moveToUnit(Worker,Ally,closest,u)) if(HaveUnitsStrongest(Ranged,u)) (moveToCoord(Worker,5,6,u))))) # for(u) (harvest(50,u) harvest(50,u)) moveToCoord(Ranged,2,6) # if(HaveUnitsinEnemyRange(Worker)) (moveToUnit(Ranged,Ally,farthest)) # attack(All,random) moveaway(Ranged,u) moveaway(Ranged,u) for(u) (attack(Light,closest,u) moveToCoord(Heavy,0,4,u) harvest(50,u)) train(Ranged,20,EnemyDir) ; train(Worker,20,EnemyDir) for(u) (attack(All,closest,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (attack(Ranged,random,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Light,strongest)))))) # for(u) (harvest(50,u)) if(HaveUnitsinEnemyRange(Light)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(Heavy,Enemy,mostHealthy,u)))) # train(Worker,20,EnemyDir) for(u) (attack(Worker,lessHealthy,u)) if(HaveEnemiesStrongest(Ranged)) (for(u) (harvest(50,u)) if(HaveEnemiesinUnitsRange(Ranged)) (if(HaveQtdUnitsAttacking(Worker,13)) (attack(Ranged,lessHealthy)))))) # for(u) (attack(Ranged,closest,u)) if(HaveUnitsinEnemyRange(All)) (if(HaveQtdUnitsAttacking(Worker,6)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) # for(u) (attack(Ranged,closest,u)) if(HaveEnemiesStrongest(Ranged)) (if(HaveQtdUnitsbyType(Ranged,3)) (for(u) (moveToUnit(All,Enemy,mostHealthy,u)))) ;1
